TIME,PDCSAP_FLUX
3234.5559942964683,15286.182
3234.5764260304495,15298.268
3234.5968577646636,
3234.617289498987,15294.64
3234.6377212336665,15287.439
3234.658153,15297.042
3234.678584703601,15292.698
3234.699016438979,15288.639
3234.719448274467,
3234.7398799103103,
3234.7603116462706,15292.584
3234.7807434824645,15295.608
3234.8011751188824,15298.124
3234.821606955542,15263.418
3234.8420386925427,
3234.8624703296664,14946.909
3234.882902166908,14812.596
3234.903333904498,14961.636
3234.923765642314,15150.426
3234.9441973803696,15277.977
3234.964629118651,
3234.985060857056,
3235.005493,
3235.025924334681,
3235.0463561738943,
3235.0667879132307,
3235.087219552908,
3235.107651392711,15293.239
3235.1280831328622,15282.788
3235.148514773129,15288.97
3235.168946613623,15287.868
3235.189378354473,15293.092
3235.2098100954317,15295.898
3235.2302418366307,15286.235
3235.2506735780626,15310.804
3235.2711053198364,15296.451
3235.291537061734,15362.747
3235.3119687038634,15307.39
3235.332401,
3235.352832288816,15304.146
3235.373263931644,15291.978
3235.393695774699,15297.434
3235.414128,15301.824
3235.4345593615217,15293.908
3235.454991,15284.84
3235.475422749383,15298.845
3235.4958545936097,15290.329
3235.5162862380603,15281.256
3235.5367179827517,15300.388
3235.5571498276768,15295.723
3235.577581472826,
3235.598013218216,15285.304
3235.6184450638393,15300.771
3235.638876809804,15297.179
3235.6593085558925,15308.767
3235.6797403022138,15298.56
3235.7001720487606,15302.196
3235.7206037955475,15300.633
3235.7410355426837,
3235.761467289929,
3235.781899137415,
3235.8023307851327,
3235.8227626331936,
3235.8431943813775,
3235.863626,15285.391
3235.884057878553,15290.217
3235.904489527551,15281.237
3235.9249212766663,15278.285
3235.9453531261242,15279.946
3235.9657847757044,15283.518
3235.9862165256345,15293.687
3236.006648375791,15296.757
3236.0270800260696,15296.397
3236.0475118766917,15292.491
3236.067943627553,
3236.0883752786467,15294.387
3236.1088071299746,15287.502
3236.1292388815273,15302.416
3236.149671,15290.578
3236.1701023853384,15290.704
3236.1905341377133,15287.054
3236.2109658902045,15280.8545
3236.2313976429286,15292.243
3236.2518293959947,15285.111
3236.2722612491852,15286.447
3236.292693002717,15286.722
3236.313124656488,
3236.333556510377,15284.835
3236.3539882646073,15289.801
3236.374419919077,15290.653
3236.394851773781,15287.198
3236.4152835287096,15283.318
3236.435715383879,15298.811
3236.456147,15284.016
3236.4765787950237,15286.003
3236.4970106508918,15294.661
3236.5174423071076,15282.463
3236.5378740634333,15296.686
3236.5583058201155,
3236.5787375770306,15283.93
3236.599169334171,15282.997
3236.619601091552,15285.089
3236.6400328491654,15291.197
3236.6604647070053,15285.23
3236.680896,15286.986
3236.701328123512,15278.054
3236.721759982167,15281.787
3236.7421916410603,15292.519
3236.7626234001873,15285.927
3236.783055259424,15279.32
3236.803487019133,
3236.823918678958,
3236.8443505390096,15288.013
3236.864782299417,15270.452
3236.885214059941,15282.431
3236.905645820807,15288.951
3236.926077581913,15288.904
3236.9465094432453,15289.977
3236.966941104816,15288.731
3236.9873728666207,15289.207
3237.007804728768,15273.595
3237.0282363910374,15278.697
3237.0486681536568,
3237.0691000165025,15295.7295
3237.089531679587,15292.788
3237.1099635429055,15286.58
3237.1303953065653,15293.805
3237.150826970348,15290.839
3237.1712588344817,15283.963
3237.1916905987237,15295.051
3237.2121222633214,15280.417
3237.232554,15283.451
3237.2529858933267,15292.949
3237.2734177586244,15289.242
3237.293849,
3237.3142811901416,15287.263
3237.3347129562535,15297.483
3237.355144722598,15305.393
3237.3755764891685,15305.959
3237.3960082560952,15279.559
3237.4164400231384,15291.479
3237.4368717905236,15311.854
3237.457303558149,15289.32
3237.4777353261234,15287.08
3237.498167194208,15280.174
3237.518598962648,15277.816
3237.539031,
3237.559462500103,15283.107
3237.579894269358,15280.821
3237.600325938729,15293.83
3237.620757808443,15283.363
3237.6411895782803,15282.72
3237.6616214484675,15285.614
3237.682053118995,15287.2295
3237.702484889647,15272.787
3237.722916760642,15288.997
3237.7433484318753,15281.379
3237.7637802033423,15279.609
3237.784212075043,
3237.8046437469675,15283.13
3237.8250755192494,15274.219
3237.8455073917576,15287.933
3237.8659390645043,15282.651
3237.886370937602,15285.763
3237.906802710815,15285.624
3237.9272344843703,15279.896
3237.9476662581656,15289.93
3237.968097932193,15279.537
3237.9885298065637,15281.257
3238.008961581174,15286.387
3238.029393356017,
3238.0498250310848,15278.101
3238.0702569065106,15277.985
3238.090688682045,15285.634
3238.1111204579356,15292.122
3238.1315522341756,15287.899
3238.151984010532,15284.199
3238.172415887231,15276.617
3238.192847564169,15276.958
3238.213279341333,15278.908
3238.233711218738,15275.497
3238.2541428964905,15282.136
3238.2745747744702,
3238.2950065528057,15294.391
3238.315438231257,15284.643
3238.3358701100515,15272.294
3238.3563018890854,15286.763
3238.376733568468,15288.97
3238.397165447961,15282.786
3238.417597,15296.983
3238.438028907891,15286.219
3238.4584607883153,15290.171
3238.4788925688626,15282.761
3238.499324,15281.669
3238.519756130998,
3238.540188,15283.242
3238.5606197940724,15287.607
3238.581051576126,15283.032
3238.6014832583023,15293.579
3238.6219151408295,15280.612
3238.6423469235815,15279.405
3238.662778606573,15281.84
3238.683210489915,15277.67
3238.703642173481,15279.836
3238.724074057289,15288.656
3238.744505841445,15282.147
3238.764937525826,
3238.7853694104488,
3238.8058011953035,15295.66
3238.8262328804994,15292.302
3238.846664765937,15301.636
3238.867096551723,15295.526
3238.8875284377355,
3238.9079601239864,
3238.928391910471,
3238.9488237972982,
3238.969255484364,
3238.9896872716636,
3239.0101191593058,
3239.0305508471865,15100.934
3239.0509826354173,15245.535
3239.071414523758,15300.88
3239.091846,15293.439
3239.112278,15290.616
3239.1327098907714,
3239.1531416802827,
3239.1735734700196,
3239.194005260113,
3239.2144370504393,
3239.234868841115,
3239.255300632016,
3239.275732423157,15289.076
3239.2961642145237,15288.98
3239.316596006247,15298.756
3239.3370278983202,15309.0625
3239.3574595905084,15307.99
3239.3778913830392,15304.481
3239.3983232759274,15286.433
3239.418754968923,15290.083
3239.4391867623926,15300.512
3239.4596186559793,15294.615
3239.4800503499064,15296.345
3239.500482244075,
3239.5209140385923,15300.209
3239.5413457333343,15302.394
3239.561777628318,15303.719
3239.582209,15290.146
3239.602641119207,15296.765
3239.623073015122,15295.083
3239.643504811269,15308.632
3239.6639366076415,15305.683
3239.6843684043706,15309.438
3239.7048002013325,15286.881
3239.725232098521,15292.816
3239.745663796064,
3239.7660955939573,15291.004
3239.7865274919604,15290.717
3239.8069592904358,15300.68
3239.8273909890268,15299.14
3239.8478228879612,15306.6045
3239.868254687135,15295.662
3239.8886863866574,15286.907
3239.9091182864067,15289.283
3239.929550086512,15289.339
3239.949982,15299.393
3239.970414,15294.723
3239.9908454883334,
3240.011277389596,15305.834
3240.031709090981,15302.427
3240.0521408928325,15300.393
3240.0725726948003,15290.955
3240.093004,15304.726
3240.113436399777,15300.572
3240.133868102668,15303.096
3240.1543,15297.291
3240.174731809282,15298.191
3240.1951635129954,15305.145
3240.2155953170513,15301.614
3240.236027221348,
3240.256458925869,15300.738
3240.2768907307473,15298.724
3240.2973226359754,15311.394
3240.3177543413185,15309.598
3240.3381862471215,15301.139
3240.358618053164,15302.803
3240.3790498594317,15302.437
3240.399481666056,15298.155
3240.4199134729133,15298.441
3240.4403452801125,15295.229
3240.4607771875526,15302.124
3240.481208895224,
3240.501640803239,15304.98
3240.5220726116095,15310.948
3240.542504320212,15296.068
3240.562936229042,15294.335
3240.5833680382275,15298.759
3240.6037997477615,15306.988
3240.6242316575226,15300.817
3240.644663467523,15298.679
3240.665095177872,15301.553
3240.685527088448,15301.945
3240.705958799379,15301.731
3240.7263907105444,
3240.746822522051,15306.245
3240.7672542339133,15308.965
3240.7876861458935,15302.695
3240.8081179583314,15305.243
3240.8285497710094,15295.76
3240.8489815839202,15300.942
3240.869413397173,15314.941
3240.889845210666,15307.153
3240.910277024508,15318.384
3240.930708838692,15311.836
3240.951140753001,15311.414
3240.971572567767,
3240.9920042827725,15303.784
3241.0124361980124,15306.932
3241.032868013601,15300.302
3241.0532997295304,15311.978
3241.0737316457016,15294.794
3241.0941634620976,15290.363
3241.114595,15326.446
3241.135027095952,15295.448
3241.1554589132866,15304.1455
3241.1758908308475,15299.452
3241.196323,15293.436
3241.216754367022,
3241.237186285638,15319.0205
3241.257618004369,15299.577
3241.278049823566,15313.419
3241.2984817429897,15302.432
3241.318913462652,15300.517
3241.3393453826575,15305.944
3241.359777103018,15307.572
3241.3802089236124,15306.538
3241.400640844433,15303.693
3241.421072565725,15302.775
3241.441504387134,15291.169
3241.461936308886,15296.357
3241.482368030993,15307.836
3241.5027999534504,15309.341
3241.523231776133,15308.773
3241.5436635990554,15306.498
3241.5640954224436,15307.047
3241.584527245941,15308.605
3241.6049590699113,15298.883
3241.625390893998,15297.652
3241.645822718543,15303.939
3241.6662545433283,15299.714
3241.686686468347,15304.566
3241.7071181937063,
3241.7275501194235,15301.1455
3241.7479819454893,15305.504
3241.768414,15299.298
3241.788845598312,15313.536
3241.8092774251927,15299.09
3241.8297091524146,15294.062
3241.850141079878,15306.721
3241.870573,15289.304
3241.8910046358433,15299.785
3241.911436564238,15301.939
3241.931868392865,15296.596
3241.952300321951,
3241.9727320512757,15302.834
3241.993163880834,15293.459
3242.013595810735,15303.318
3242.034027540991,15312.316
3242.0544593714803,15306.519
3242.074891202312,15293.6455
3242.095323,15298.902
3242.1157549649215,15291.491
3242.1361866966836,15300.084
3242.1566185286865,15300.592
3242.177050461032,15303.983
3242.1974822937336,
3242.2179140267835,15301.894
3242.238345959944,15310.945
3242.258777793577,15304.541
3242.2792095274417,15305.369
3242.299641,15300.969
3242.320073296214,15293.7705
3242.340505231012,15300.899
3242.360937,15301.477
3242.381368801529,15300.613
3242.401800737258,15293.677
3242.4222324733273,15300.432
3242.4426643096376,
3242.463096246298,15308.824
3242.4835279832987,15296.973
3242.5039598205403,15297.353
3242.524391758132,15299.445
3242.544823496064,15299.742
3242.5652554342378,15294.483
3242.585687,15295.711
3242.6061190116234,15300.383
3242.6265509507284,15295.178
3242.646982790182,15301.553
3242.6674146299774,15299.828
3242.687846470013,
3242.7082783105143,15309.801
3242.7287101511247,15303.516
3242.749141992208,15309.631
3242.769573833524,15304.265
3242.790005675066,15314.039
3242.8104375170806,15306.019
3242.830869359328,15304.831
3242.8513013019183,15292.488
3242.871733044747,15292.096
3242.892164887926,15296.44
3242.9125968314474,15311.026
3242.933028575324,
3242.953460519435,15291.642
3242.973892363887,15287.342
3242.994324108695,15286.429
3243.014756,15298.37
3243.0351878991205,15298.943
3243.0556196448597,15289.737
3243.0760515908332,15189.181
3243.0964834372644,15015.495
3243.116915,14840.824
3243.1373471308325,14934.693
3243.157778978086,15116.342
3243.178210925689,15255.482
3243.1986426736403,15304.626
3243.219074521934,15290.134
3243.2395064704688,15297.751
3243.259938219344,15295.158
3243.2803700685763,15303.568
3243.3008020181587,15303.141
3243.321233867966,15304.547
3243.3416657180132,15313.025
3243.362097568526,15298.277
3243.3825294192648,15300.152
3243.402961270476,15299.768
3243.4233931216877,
3243.4438249735904,15311.215
3243.4642568255003,15299.778
3243.484688677876,15305.208
3243.505120430709,15299.842
3243.525552383784,15297.268
3243.545984237091,15290.877
3243.5664161906243,15312.746
3243.586847944629,15300.154
3243.6072797988672,15304.016
3243.6277117535647,15303.947
3243.6481435085007,15306.358
3243.668575363903,
3243.689007319299,15300.457
3243.709439075399,15304.553
3243.729871031501,15297.414
3243.750303,15306.298
3243.7707346450916,15301.339
3243.7911666021246,15304.522
3243.811598459615,15298.036
3243.8320303175788,15299.752
3243.852462175775,15308.869
3243.872894034197,15304.34
3243.893325893092,15296.788
3243.9137577522197,
3243.934189611573,15313.959
3243.954622,15309.682
3243.975053331691,15299.033
3243.9954851919756,15302.484
3244.015917152734,15310.335
3244.036349013957,15313.032
3244.056780775405,15297.296
3244.0772127370947,15291.774
3244.0976444992484,15305.549
3244.1180764616292,15292.971
3244.1385083242494,15295.911
3244.1589400873345,
3244.1793720506466,15301.873
3244.199803914431,15303.883
3244.2202356784474,15297.529
3244.240667642691,15285.582
3244.2610995074065,15299.714
3244.281531272587,15286.263
3244.301963237762,15303.683
3244.3223951036416,15303.261
3244.342827069515,15300.113
3244.3632588358596,15299.69
3244.383690702438,15307.948
3244.4041226694753,
3244.4245544367514,15306.6045
3244.444986304494,15300.145
